"$/Lot SqFt","Age","Area #","Area Name","Baths Full","Baths Half","Beds Total","County","DOM","HOA Fee","List Price","Listing Date","Lot Size","MLS Number","Parcel Number","Postal City","Price/SqFt","Sale Date","Sale Price","Sq Ft Total","Status","Street Address","Year Built","Zip Code","Zoning"
"$ 53.87","41","274","Central Woodside","4","1","5","San Mateo","51","","$9,750,000","05/04/2016","180,992","ML81583775","072-141-050","Woodside","3,316.33","06/22/2016","$9,750,000","2,940","Sold","3577 Tripp Road","1975","94062","R1003A"
"$ 149.52","14","221","Los Altos Hills","6","0","7","Santa Clara","47","","$8,640,000","04/25/2016","57,783","ML81582028","18232016","Los Altos Hills","1,464.41","","","5,900","Expired","14123 Tracy Court","2002","94022","PC"
"$ 76.20","64","263","Central Portola Valley","4","1","5","San Mateo","58","","$8,600,000","05/09/2016","112,864","ML81584442","077-252-060","Portola Valley","1,478.93","","","5,815","Canceled","518 Cresta Vista Lane","1952","94028","R1002A"
"$ 208.08","28","450","Skyfarm","4","1","5","San Mateo","311","","$7,990,000","05/06/2016","38,398","ML81584160","028-442-090","Hillsborough","1,178.47","","","6,780","Active","75 Eugenia Way","1988","94010","R10000"
"$ 27.50","10","16","Los Gatos/Monte Sereno","7","1","6","Santa Clara","97","","$7,488,000","04/26/2016","272,250","ML81582204","537-23-062","Los Gatos","907.75","","","8,249","Expired","285 Wooded View Drive","2006","95032","HR11"
"$ 70.16","16","221","Los Altos Hills","5","1","5","Santa Clara","4","","$7,488,000","05/14/2016","106,722","ML81585561","182-42-050","Los Altos Hills","1,176.99","","","6,362","Canceled","27886 Via Ventana Way","2000","94022","RA"
"$ 73.91","69","221","Los Altos Hills","5","0","6","Santa Clara","14","","$7,998,000","04/27/2016","100,462","ML81582535","175-02-033","Los Altos Hills","2,114.78","05/10/2016","$7,425,000","3,511","Sold","26140 Robb Road","1947","94022","R1"
"$ 61.57","10","999","Other Area","6","2","7","Alameda","134","","$7,250,000","04/20/2016","117,747","ML81581326","513-0731-040","Fremont","891.54","","","8,132","Canceled","44989 Vista Del Sol","2006","94539","SFR"
"$ 175.51","62","293","Lindenwood Area","5","1","5","San Mateo","3","","$6,850,000","04/25/2016","40,454","ML81581995","061-123-040","Atherton","1,199.32","04/28/2016","$7,100,000","5,920","Sold","72 Magnolia Drive","1954","94027","R1001A"
"$ 149.17","32","221","Los Altos Hills","6","1","6","Santa Clara","46","","$6,998,000","04/28/2016","46,912","ML81582723","182-17-044","Los Altos Hills","1,056.30","","","6,625","Expired","12111 Old Snakey Road","1984","94022","RA"
"$ 715.02","2","240","Community Center","4","0","5","Santa Clara","132","","$6,950,000","04/22/2016","9,720","ML81581601","003-36-049","Palo Alto","2,112.46","","","3,290","Expired","1425 Harker Avenue","2014","94301","R1"
"$ 424.98","0","303","Central Menlo","5","1","6","San Mateo","142","","$6,900,000","04/20/2016","16,236","ML81581197","071-111-160","Menlo Park","1,095.24","","","6,300","Canceled","1050 Louise Street","2016","94025","R10010"
"$ 340.97","0","211","North Los Altos","6","1","5","Santa Clara","188","","$7,388,000","04/19/2016","19,946","ML81581106","170-20-060","Los Altos","1,176.22","10/24/2016","$6,800,888","5,782","Sold","607 Jay Street","2016","94022","R1"
"$ 601.77","6","303","Central Menlo","5","1","5","San Mateo","257","","$6,800,000","04/18/2016","11,300","ML81580760","07123090","Menlo Park","1,350.01","","","5,037","Canceled","625 Hobart","2010","94025","r-1"
"$ 703.30","1","238","Green Gables","5","0","5","Santa Clara","64","","$6,770,000","04/21/2016","9,626","ML81581405","003-13-005","Palo Alto","1,897.95","","","3,567","Canceled","555 Madison Way","2015","94303","R1"
"$ 136.82","43","452","Hillsborough Oaks Etc.","4","1","5","San Mateo","0","","$6,595,000","05/04/2016","48,238","ML81583700","028-020-190","Hillsborough","1,442.94","05/04/2016","$6,600,000","4,574","Sold","2401 Oakdale Road","1973","94010","R10025"
"$ 112.38","13","17","Saratoga","6","1","6","Santa Clara","14","","$6,798,000","05/02/2016","56,192","ML81583258","397-16-128","Saratoga","911.52","05/23/2016","$6,315,000","6,928","Sold","14350 Taos Drive","2003","95070","R140"
"$ 15.71","10","1","Morgan Hill / Gilroy / San Martin","7","1","6","Santa Clara","120","","$6,299,000","05/06/2016","392,476","ML81584303","776-24-029","Morgan Hill","790.38","09/03/2016","$6,165,000","7,800","Sold","16025 Oak Glen Avenue","2006","95037","R1"
"$ 126.89","41","221","Los Altos Hills","5","1","5","Santa Clara","21","","$6,993,800","05/04/2016","47,916","ML81583694","182-50-019","Los Altos Hills","1,277.04","05/22/2016","$6,080,000","4,761","Sold","27925 Roble Blanco Court","1975","94022","RA"
"$ 666.67","16","242","Downtown Palo Alto","6","0","6","Santa Clara","16","","$5,988,000","04/27/2016","9,000","ML81582486","120-12-034","Palo Alto","1,235.08","05/12/2016","$6,000,000","4,858","Sold","334 Poe Street","2000","94301","R1"
"$ 483.99","0","303","Central Menlo","4","0","5","San Mateo","0","","$5,998,000","05/13/2016","12,393","ML81585399","071-231-170","Menlo Park","1,629.89","05/13/2016","$5,998,000","3,680","Sold","520 Olive Street","2016","94025","R10010"
"$ 162.29","18","446","Carolands Etc.","8","1","6","San Mateo","0","","$6,375,000","04/20/2016","36,816","ML81581251","030-071-200","Hillsborough","859.71","04/20/2016","$5,975,000","6,950","Sold","525 Chateau Drive","1998","94010","R10000"
"$ 125.40","14","3","Evergreen","5","2","5","Santa Clara","335","120","$5,950,000","05/06/2016","47,450","ML81584148","680-66-001","San Jose","704.06","","","8,451","Canceled","2068 Biarritz Place","2002","95138","R1"
"$ 27.86","43","263","Central Portola Valley","3","1","5","San Mateo","5","","$5,495,000","05/05/2016","208,217","ML81584081","077-271-120","Portola Valley","1,290.32","05/10/2016","$5,800,000","4,495","Sold","170 Alamos Road","1973","94028","R1002A"
"$ 98.64","96","221","Los Altos Hills","4","2","5","Santa Clara","8","","$4,849,000","04/28/2016","55,757","ML81582697","175-10-018","Los Altos Hills","1,109.99","05/06/2016","$5,500,000","4,955","Sold","14120 Miranda Road","1920","94022","R1"
"$ 733.33","14","237","Old Palo Alto","4","0","4","Santa Clara","44","","$5,500,000","04/28/2016","7,500","ML81582725","124-15-024","Palo Alto","1,577.29","","","3,487","Canceled","152 Melville Avenue","2002","94301","r1"
"$ 578.29","15","211","North Los Altos","3","1","6","Santa Clara","225","175","$5,499,000","04/25/2016","9,509","ML81582042","175-13-046","Los Altos","1,099.80","","","5,000","Canceled","490 University Avenue","2001","94022","R1"
"$ 129.16","40","276","Woodside Hills","3","2","4","San Mateo","28","","$5,495,000","04/25/2016","42,545","ML81581999","069-361-180","Woodside","1,308.33","","","4,200","Canceled","280 Ridgeway Road","1976","94062","R1001A"
"$ 116.85","1","17","Saratoga","6","1","5","Santa Clara","6","","$5,488,000","05/05/2016","46,967","ML81583995","397-04-061","Saratoga","912.99","05/11/2016","$5,488,000","6,011","Sold","14966 Sobey Road","2015","95070","R140"
"$ 123.50","17","263","Central Portola Valley","4","1","5","San Mateo","14","","$5,500,000","04/26/2016","44,131","ML81582205","079-060-810","Portola Valley","1,255.76","05/09/2016","$5,450,000","4,340","Sold","185 Cherokee Way","1999","94028","RE001A"
"$ 48.71","94","16","Los Gatos/Monte Sereno","4","0","5","Santa Clara","98","","$5,368,000","04/18/2016","111,239","ML81580831","409-39-007","Monte Sereno","1,035.95","07/25/2016","$5,418,000","5,230","Sold","15005 Karl Avenue","1922","95030","R144"
"$ 226.61","0","214","South of El Monte","4","1","5","Santa Clara","49","","$5,350,000","04/18/2016","23,609","ML81580805","336-44-036","Los Altos","1,161.78","","","4,605","Canceled","315 Quinnhill Road","2016","94024","R1E10"
"$ 133.83","63","293","Lindenwood Area","3","0","4","San Mateo","30","","$5,595,000","05/13/2016","39,975","ML81585423","061-072-030","Atherton","1,449.86","06/09/2016","$5,350,000","3,690","Sold","57 Greenoaks Drive","1953","94027","R1001A"
"$ 78.14","30","16","Los Gatos/Monte Sereno","6","2","5","Santa Clara","149","","$5,990,000","04/19/2016","67,953","ML81580961","529-39-045","Los Gatos","744.84","09/19/2016","$5,310,000","7,129","Sold","100 Sund Avenue","1986","95030","HR"
"$ 47.89","28","274","Central Woodside","4","1","4","San Mateo","94","","$5,299,000","04/19/2016","110,642","ML81580999","068-321-050","Woodside","1,235.20","","","4,290","Expired","1025 Canada Road","1988","94062","RE0001"
"$ 198.44","22","211","North Los Altos","3","1","5","Santa Clara","9","","$4,888,000","04/21/2016","25,700","ML81581412","167-27-087","Los Altos","1,326.40","04/30/2016","$5,100,000","3,845","Sold","182 Pine Lane","1994","94022","R1"
"$ 19.51","39","16","Los Gatos/Monte Sereno","7","0","4","Santa Clara","122","","$5,900,000","04/25/2016","261,360","ML81582030","510-54-004","Monte Sereno","719.63","08/24/2016","$5,100,000","7,087","Sold","18630 Withey Road","1977","95030","R44"
"$ 286.27","1","471","Burlingame Hills / Skyline Terrace","6","1","6","San Mateo","133","","$4,988,000","04/18/2016","17,424","ML81580719","027-251-080","Burlingame","780.96","","","6,387","Expired","2814 Summit Drive","2015","94010","R10006"
"$ 290.73","0","214","South of El Monte","4","1","6","Santa Clara","58","","$4,988,000","04/20/2016","17,157","ML81581247","193-39-036","Los Altos","1,118.13","06/23/2016","$4,988,000","4,461","Sold","1325 Oakhurst Avenue","2016","94024","REBD"
"$ 122.07","42","17","Saratoga","5","1","5","Santa Clara","97","","$4,888,000","05/09/2016","40,041","ML81584598","397-36-014","Saratoga","911.77","","","5,361","Canceled","19305 Zinfandel Court","1974","95070","R1"
"$ 234.25","13","292","Middlefield to El Camino Atherton","6","0","5","San Mateo","85","","$5,175,000","05/09/2016","20,656","ML81584402","060-171-090","Atherton","951.01","08/01/2016","$4,838,750","5,088","Sold","45 Holbrook Lane","2003","94027","R1001A"
"$ 339.55","0","471","Burlingame Hills / Skyline Terrace","4","2","4","San Mateo","96","","$4,799,900","05/01/2016","14,136","ML81583167","027-052-190","Burlingame","984.59","","","4,875","Canceled","118 Los Montes Drive","2016","94010","r"
"$ 1,199.26","103","999","Other Area","5","1","6","San Francisco","47","","$4,875,000","04/29/2016","3,794","ML81582910","0949-007","San Francisco","845.25","06/12/2016","$4,550,000","5,383","Sold","2800 Green Street","1913","94123","RH1"
"$ 695.78","0","234","Midtown","5","0","6","Santa Clara","15","","$4,480,000","05/05/2016","6,469","ML81583856","132-02-085","Palo Alto","1,057.07","05/18/2016","$4,501,000","4,258","Sold","2539 Cowper Street","2016","94301","R1"
"$ 434.61","6","306","Felton Gables","4","0","4","San Mateo","7","","$4,495,000","04/18/2016","10,354","ML81580720","061-323-190","Menlo Park","1,045.30","04/25/2016","$4,500,000","4,305","Sold","308 Lennox Avenue","2010","94025","R10010"
"$ 91.58","15","221","Los Altos Hills","5","1","6","Santa Clara","11","","$4,795,000","04/26/2016","49,135","ML81582351","175-43-043","Los Altos Hills","948.37","05/07/2016","$4,500,000","4,745","Sold","27581 Samuel Lane","2001","94022","R1"
"$ 184.47","26","440","Hillsborough Heights","4","1","5","San Mateo","311","","$4,500,000","05/06/2016","24,394","ML81584117","031-211-060","Hillsborough","907.26","","","4,960","Active","201 Brentwood Road","1990","94010","R10025"
"$ 346.21","79","234","Midtown","3","1","4","Santa Clara","40","","$4,498,000","04/27/2016","12,992","ML81582573","132-12-010","Palo Alto","1,251.18","","","3,595","Expired","2510 Waverley Street","1937","94301","R1"
"$ 387.73","92","241","Professorville","3","1","4","Santa Clara","43","","$4,488,000","04/20/2016","11,575","ML81581261","120-19-013","Palo Alto","1,462.84","","","3,068","Expired","1400 Cowper Street","1924","94301","R1929"
"$ 270.23","5","471","Burlingame Hills / Skyline Terrace","4","1","5","San Mateo","70","","$4,459,000","05/09/2016","16,501","ML81584443","027-120-070","Burlingame","810.73","","","5,500","Canceled","125 Los Robles Drive","2011","94010","R1"
"$ 27.11","0","274","Central Woodside","4","1","4","San Mateo","122","","$4,298,000","05/06/2016","162,291","ML81584149","072-023-020","Woodside","805.71","09/12/2016","$4,400,000","5,461","Sold","133 Marva Oaks Drive","2016","94062","r1"
"$ 125.43","0","213","Highlands","4","1","5","Santa Clara","0","","$4,410,000","04/26/2016","35,000","ML81582397","342-08-008","Los Altos","952.28","04/26/2016","$4,390,000","4,610","Sold","1230 Larnel Place","2016","94024","R1E1"
"$ 332.72","0","233","South Palo Alto","3","1","5","Santa Clara","16","","$3,798,000","04/20/2016","13,074","ML81581253","127-43-034","Palo Alto","1,092.96","05/05/2016","$4,350,000","3,980","Sold","770 Mayview Avenue","2016","94303","R1B8"
"$ 299.53","59","212","Country Club","4","0","3","Santa Clara","10","","$3,695,000","05/09/2016","14,523","ML81584536","331-11-120","Los Altos","1,202.65","05/19/2016","$4,350,000","3,617","Sold","1540 Country Club Drive","1957","94024","R1E-2"
"$ 146.61","68","292","Middlefield to El Camino Atherton","3","1","3","San Mateo","160","","$4,595,000","04/25/2016","29,500","ML81581990","061-350-170","Atherton","1,008.63","10/01/2016","$4,325,000","4,288","Sold","3 Bassett Lane","1948","94027","R1001A"
"$ 98.39","37","17","Saratoga","6","0","5","Santa Clara","121","","$4,298,000","04/26/2016","43,682","ML81581495","397-18-003","Saratoga","1,023.33","","","4,200","Withdrawn","14900 Farwell Avenue","1979","95070","R140"
"$ 105.36","12","17","Saratoga","5","1","5","Santa Clara","64","","$4,288,000","04/27/2016","40,698","ML81582645","503-29-057","Saratoga","819.42","","","5,233","Canceled","22005 Dorsey Way","2004","95070","R140"
"$ 415.57","0","232","Barron Park","7","0","6","Santa Clara","29","","$4,280,000","04/20/2016","10,299","ML81581133","137-22-068","Palo Alto","1,081.08","","","3,959","Canceled","4029 Verdosa Drive","2016","94306","R1B1"
"$ 644.54","0","238","Green Gables","4","1","4","Santa Clara","20","","$4,098,000","05/12/2016","6,358","ML81585123","003-49-078","Palo Alto","1,475.69","","","2,777","Canceled","2346 Santa Ana Street","2016","94303","R1"
"$ 505.94","0","234","Midtown","4","1","4","Santa Clara","36","","$3,998,000","05/11/2016","8,080","ML81584934","132-57-028","Palo Alto","1,287.15","06/15/2016","$4,088,000","3,176","Sold","3135 Avalon Court","2016","94306","R1"
"$ 300.33","76","303","Central Menlo","2","0","3","San Mateo","10","","$3,750,000","04/29/2016","13,485","ML81582952","071-381-050","Menlo Park","1,553.51","05/08/2016","$4,050,000","2,607","Sold","304 Santa Rita Avenue","1940","94025","R1"
"$ 90.03","28","16","Los Gatos/Monte Sereno","5","1","6","Santa Clara","99","","$4,099,000","04/19/2016","44,431","ML81580944","410-43-005","Monte Sereno","877.96","07/27/2016","$4,000,000","4,556","Sold","15096 Danielle Place","1988","95030","R144"
"$ 29.90","4","16","Los Gatos/Monte Sereno","4","1","6","Santa Clara","138","","$3,999,000","05/14/2016","133,729","ML81584368","537-10-009","Los Gatos","800.76","","","4,994","Expired","18188 Wagner Road","2012","95032","r1"
"$ 183.60","42","17","Saratoga","3","0","5","Santa Clara","105","","$3,998,888","05/03/2016","21,780","ML81583495","503-20-101","Saratoga","999.72","","","4,000","Expired","20535 El Dorado Court","1974","95070","R1125"
"$ 286.37","63","452","Hillsborough Oaks Etc.","3","1","4","San Mateo","137","","$3,998,000","05/02/2016","13,961","ML81583196","027-293-050","Hillsborough","1,286.77","","","3,107","Canceled","989 Jackling Drive","1953","94010","R10025"
"$ 293.70","11","214","South of El Monte","3","0","3","Santa Clara","48","","$3,998,000","05/04/2016","13,613","ML81583826","189-46-035","Los Altos","1,148.85","","","3,480","Canceled","1052 Echo Drive","2005","94024","R110"
"$ 158.08","43","452","Hillsborough Oaks Etc.","4","0","4","San Mateo","0","","$3,925,000","04/18/2016","24,829","ML81580838","027-330-580","Hillsborough","847.73","04/18/2016","$3,925,000","4,630","Sold","80 Fagan Drive","1973","94010","R10025"
"$ 96.02","24","260","Alpine / Uplands (Los Trancos)","3","1","5","San Mateo","41","","$3,900,000","04/24/2016","40,615","ML81581921","080-233-080","Portola Valley","859.03","","","4,540","Canceled","183 Vista Verde Way","1992","94028","R10000"
"$ 186.36","28","291","El Camino to Alameda","4","1","4","San Mateo","95","","$3,888,000","04/25/2016","20,863","ML81582120","070-103-340","Atherton","914.82","","","4,250","Canceled","6 Tuscaloosa Avenue","1988","94027","R100"
"$ 36.96","36","16","Los Gatos/Monte Sereno","2","1","4","Santa Clara","233","","$3,880,000","04/19/2016","104,979","ML81580975","537-28-005","Los Gatos","1,081.08","","","3,589","Canceled","209 Forrester Road","1980","95032","HR110"
"$ 56.73","56","481","Highlands Millbrae","4","1","4","San Mateo","234","","$3,880,000","05/12/2016","68,389","ML81585244","024-211-170","Millbrae","697.84","","","5,560","Expired","1250 Millbrae Avenue","1960","94030","R10006"
"$ 240.74","22","445","Lakeview","4","1","5","San Mateo","64","","$3,985,000","05/13/2016","16,117","ML81585490","030-215-090","Hillsborough","779.12","07/16/2016","$3,880,000","4,980","Sold","25 Drayton Road","1994","94010","R10025"
"$ 124.52","77","307","Menlo Oaks Area","2","0","5","San Mateo","10","","$3,498,000","04/25/2016","31,000","ML81581968","062-253-020","Menlo Park","1,685.59","05/04/2016","$3,860,000","2,290","Sold","200 Arlington Way","1939","94025","R10025"
"$ 88.45","55","263","Central Portola Valley","3","0","5","San Mateo","9","","$3,695,000","04/25/2016","43,560","ML81582003","079-073-080","Portola Valley","1,376.07","05/03/2016","$3,853,000","2,800","Sold","99 Hillbrook Drive","1961","94028","R1001A"
"$ 171.89","65","446","Carolands Etc.","3","2","4","San Mateo","10","","$3,800,000","04/20/2016","22,399","ML81581341","030-042-100","Hillsborough","1,026.67","04/30/2016","$3,850,000","3,750","Sold","3990 Ralston Avenue","1951","94010","R10025"
"$ 333.27","92","239","Crescent Park","2","1","3","Santa Clara","43","","$3,895,000","05/05/2016","11,552","ML81583908","003-08-037","Palo Alto","2,002.08","06/17/2016","$3,850,000","1,923","Sold","525 West Crescent Drive","1924","94301","R1929"
"$ 720.38","119","241","Professorville","2","1","4","Santa Clara","84","","$3,800,000","04/21/2016","5,275","ML81581556","120-06-027","Palo Alto","1,628.80","04/21/2016","$3,800,000","2,333","Sold","536 Lincoln Avenue","1897","94301","R1"
"$ 93.34","49","17","Saratoga","4","0","5","Santa Clara","7","","$3,450,000","04/25/2016","40,712","ML81582078","397-17-019","Saratoga","1,104.01","05/02/2016","$3,800,000","3,442","Sold","14497 Nutwood Lane","1967","95070","R140"
"$ 527.08","84","239","Crescent Park","4","0","4","Santa Clara","41","","$3,795,000","04/21/2016","7,200","ML81581408","003-23-045","Palo Alto","1,559.80","06/01/2016","$3,795,000","2,433","Sold","1413 Dana Avenue","1932","94301","R1"
"$ 38.35","10","16","Los Gatos/Monte Sereno","5","2","5","Santa Clara","136","","$3,998,000","04/19/2016","98,445","ML81580979","510-22-018","Monte Sereno","630.32","09/02/2016","$3,775,000","5,989","Sold","18825 Withey Road","2006","95030","R44"
"$ 177.57","61","16","Los Gatos/Monte Sereno","2","1","3","Santa Clara","14","","$3,750,000","04/26/2016","21,118","ML81582221","532-05-026","Los Gatos","1,258.39","","","2,980","Canceled","16316 Englewood Avenue","1955","95032","R120"
"$ 169.88","3","17","Saratoga","4","1","4","Santa Clara","16","","$3,748,000","04/20/2016","21,780","ML81581343","397-24-020","Saratoga","981.17","05/03/2016","$3,700,000","3,771","Sold","14280 Lutheria Way","2013","95070","R120"
"$ 356.41","65","303","Central Menlo","2","2","5","San Mateo","9","","$3,349,000","05/09/2016","10,241","ML81584464","071-041-230","Menlo Park","1,294.33","05/17/2016","$3,650,000","2,820","Sold","1205 Hillview Drive","1951","94025","R10010"
"$ 598.20","81","239","Crescent Park","3","0","4","Santa Clara","48","","$3,649,000","05/13/2016","6,100","ML81585376","003-22-007","Palo Alto","1,701.96","","","2,144","Canceled","1284 Forest Avenue","1935","94301","R-1"
"$ 415.52","59","211","North Los Altos","2","1","3","Santa Clara","10","","$3,495,000","04/25/2016","8,712","ML81582077","170-34-014","Los Altos","1,267.95","05/04/2016","$3,620,000","2,855","Sold","406 E Edith Avenue","1957","94022","R1"
"$ 277.24","17","471","Burlingame Hills / Skyline Terrace","5","1","5","San Mateo","250","150","$3,599,999","05/03/2016","12,985","ML81583587","000-000-000","Burlingame","620.69","","","5,800","Expired","8 La Strada Court","1999","94010","R-1"
"$ 173.51","59","214","South of El Monte","4","0","5","Santa Clara","59","","$3,598,000","05/10/2016","20,736","ML81584614","336-12-019","Los Altos","970.86","","","3,706","Expired","345 Costello Drive","1957","94024","R1E-2"
"$ 170.23","61","16","Los Gatos/Monte Sereno","2","1","3","Santa Clara","22","","$3,595,000","05/10/2016","21,118","ML81584790","532-05-026","Los Gatos","1,206.38","","","2,980","Canceled","16316 Englewood Avenue","1955","95032","R120"
"$ 125.41","51","17","Saratoga","4","0","6","Santa Clara","18","","$3,498,000","04/19/2016","28,314","ML81580910","503-18-042","Saratoga","851.97","05/04/2016","$3,551,000","4,168","Sold","20783 Ashley Way","1965","95070","R112"
"$ 156.25","0","334","High School Acres Etc.","4","1","5","San Mateo","35","","$3,700,000","04/24/2016","22,720","ML81581877","052-010-020","Redwood City","953.53","05/26/2016","$3,550,000","3,723","Sold","87 Alameda De Las Pulgas","2016","94062","R10025"
"$ 272.01","54","214","South of El Monte","2","1","4","Santa Clara","8","","$2,795,000","04/20/2016","12,959","ML81581351","189-35-058","Los Altos","1,532.61","04/28/2016","$3,525,000","2,300","Sold","654 Camellia Way","1962","94024","R110"
"$ 8.19","37","999","Other Area","5","4","6","Alameda","149","","$3,995,000","05/10/2016","427,324","ML81584713","096031000403","Sunol","434.35","10/03/2016","$3,500,000","8,058","Sold","10 Carver Lane","1979","94586","1008"
"$ 466.40","104","241","Professorville","3","1","4","Santa Clara","10","","$3,498,000","04/22/2016","7,500","ML81581746","12018060","Palo Alto","1,264.19","","","2,767","Expired","1143 Bryant Street","1912","94301","R-1"
"$ 583.00","90","466","Burlinhome / Easton Add #2 / #3 / #5","3","1","4","San Mateo","34","","$3,498,000","05/05/2016","6,000","ML81583996","026-173-160","Burlingame","1,202.89","","","2,908","Canceled","1216 Vancouver Avenue","1926","94010","R10006"
"$ 291.50","68","302","County / Alameda Area","1","0","2","San Mateo","12","","$3,598,000","05/08/2016","12,000","ML81584392","074-076-180","Menlo Park","2,964.41","05/20/2016","$3,498,000","1,180","Sold","2157 Gordon Avenue","1948","94025","R10006"
"$ 81.40","51","17","Saratoga","3","1","4","Santa Clara","151","","$3,495,800","05/03/2016","42,946","ML81583603","503-53-051","Saratoga","913.46","","","3,827","Canceled","20958 Saraview Court","1965","95070","R140"
"$ 52.48","54","17","Saratoga","3","0","4","Santa Clara","10","","$3,475,000","04/19/2016","66,211","ML81580994","517-22-047","Saratoga","1,075.52","04/27/2016","$3,475,000","3,231","Sold","15177 Piedmont Road","1962","95070","R140"
"$ 267.31","82","439","San Mateo Park / El Cerrito Park","4","1","4","San Mateo","11","","$3,199,000","04/21/2016","13,000","ML81581485","032-091-010","San Mateo","1,015.49","04/30/2016","$3,475,000","3,422","Sold","105 Clark Drive","1934","94402","R10010"
"$ 305.30","60","214","South of El Monte","3","1","4","Santa Clara","8","","$3,388,000","04/21/2016","11,317","ML81581442","197-02-050","Los Altos","1,149.75","04/29/2016","$3,455,000","3,005","Sold","1520 Tiptoe Lane","1956","94024","R1AB"
"$ 80.89","52","221","Los Altos Hills","3","0","5","Santa Clara","14","","$3,595,000","04/27/2016","42,353","ML81582557","175-03-050","Los Altos Hills","1,131.75","05/10/2016","$3,425,800","3,027","Sold","25905 Estacada Drive","1964","94022","R1"
"$ 78.40","81","16","Los Gatos/Monte Sereno","3","1","5","Santa Clara","42","","$3,498,000","04/25/2016","43,560","ML81582022","537-23-031","Los Gatos","906.32","06/15/2016","$3,415,000","3,768","Sold","120 Happy Acres Road","1935","95032","LG"
"$ 582.99","17","238","Green Gables","3","0","4","Santa Clara","28","","$3,495,000","04/20/2016","5,832","ML81581333","003-39-028","Palo Alto","1,437.02","05/18/2016","$3,400,000","2,366","Sold","161 Heather Lane","1999","94303","R1"
"$ 295.65","22","16","Los Gatos/Monte Sereno","4","1","5","Santa Clara","188","","$3,499,000","05/03/2016","11,500","ML81583395","532-29-098","Los Gatos","754.21","11/04/2016","$3,400,000","4,508","Sold","130 Stacia Street","1994","95030","R18"
"$ 269.89","18","307","Menlo Oaks Area","3","1","4","San Mateo","102","","$3,598,000","05/09/2016","12,598","ML81584414","062-513-180","Menlo Park","1,033.43","08/18/2016","$3,400,000","3,290","Sold","1 Pepperwood Court","1998","94025","R10025"
"$ 114.08","12","471","Burlingame Hills / Skyline Terrace","5","1","5","San Mateo","140","","$3,380,000","04/25/2016","29,630","ML81581960","027-022-270","Burlingame","701.97","09/12/2016","$3,380,000","4,815","Sold","3030 Hillside Drive","2004","94010","R10006"
"$ 163.63","36","261","Portola Valley Ranch","3","0","4","San Mateo","11","285","$3,295,000","04/18/2016","20,473","ML81580709","080-460-060","Portola Valley","888.59","04/29/2016","$3,350,000","3,770","Sold","12 Hawkview Street","1980","94028","PC2ASD"
